Year,Station,Taxa,Value
2016,2.3,Polydora_quadrilobata,5
2016,3.1,Polydora_quadrilobata,0
2016,3.2,Polydora_quadrilobata,0
2016,3.3,Polydora_quadrilobata,0
2016,4.1,Polydora_quadrilobata,83
2016,4.2,Polydora_quadrilobata,49
2016,4.3,Polydora_quadrilobata,96
2016,5.1,Polydora_quadrilobata,74
2016,5.2,Polydora_quadrilobata,65
2016,5.3,Polydora_quadrilobata,43
2016,1.1,Pontoporea_femorata,0
2016,1.2,Pontoporea_femorata,0
2016,1.3,Pontoporea_femorata,0
2016,2.1,Pontoporea_femorata,4
2016,2.2,Pontoporea_femorata,10
2016,2.3,Pontoporea_femorata,3
2016,3.1,Pontoporea_femorata,0
2016,3.2,Pontoporea_femorata,0
2016,3.3,Pontoporea_femorata,0
2016,4.1,Pontoporea_femorata,0
2016,4.2,Pontoporea_femorata,0
2016,4.3,Pontoporea_femorata,1
2016,5.1,Pontoporea_femorata,3
2016,5.2,Pontoporea_femorata,2
2016,5.3,Pontoporea_femorata,0
2016,1.1,Portlandia_arctica,0
2016,1.2,Portlandia_arctica,0
2016,1.3,Portlandia_arctica,0
2016,2.1,Portlandia_arctica,0
2016,2.2,Portlandia_arctica,0
2016,2.3,Portlandia_arctica,1
2016,3.1,Portlandia_arctica,10
2016,3.2,Portlandia_arctica,1
2016,3.3,Portlandia_arctica,0
2016,4.1,Portlandia_arctica,0
2016,4.2,Portlandia_arctica,0
2016,4.3,Portlandia_arctica,0
2016,5.1,Portlandia_arctica,0
2016,5.2,Portlandia_arctica,0
2016,5.3,Portlandia_arctica,3
2016,1.1,Praxillella_praetermissa,8
2016,1.2,Praxillella_praetermissa,7
2016,1.3,Praxillella_praetermissa,13
2016,2.1,Praxillella_praetermissa,0
2016,2.2,Praxillella_praetermissa,0
2016,2.3,Praxillella_praetermissa,0
2016,3.1,Praxillella_praetermissa,3
2016,3.2,Praxillella_praetermissa,0
2016,3.3,Praxillella_praetermissa,1
2016,4.1,Praxillella_praetermissa,0
2016,4.2,Praxillella_praetermissa,0
2016,4.3,Praxillella_praetermissa,0
2016,5.1,Praxillella_praetermissa,0
2016,5.2,Praxillella_praetermissa,4
2016,5.3,Praxillella_praetermissa,0
2016,1.1,Priapulus_caudatus,0
2016,1.2,Priapulus_caudatus,0
2016,1.3,Priapulus_caudatus,0
2016,2.1,Priapulus_caudatus,0
2016,2.2,Priapulus_caudatus,0
2016,2.3,Priapulus_caudatus,0
2016,3.1,Priapulus_caudatus,0
2016,3.2,Priapulus_caudatus,0
2016,3.3,Priapulus_caudatus,0
2016,4.1,Priapulus_caudatus,0
2016,4.2,Priapulus_caudatus,0
2016,4.3,Priapulus_caudatus,1
2016,5.1,Priapulus_caudatus,0
2016,5.2,Priapulus_caudatus,0
2016,5.3,Priapulus_caudatus,0
2016,1.1,Pygospio_elegans,0
2016,1.2,Pygospio_elegans,0
2016,1.3,Pygospio_elegans,0
2016,2.1,Pygospio_elegans,0
2016,2.2,Pygospio_elegans,0
2016,2.3,Pygospio_elegans,0
2016,3.1,Pygospio_elegans,0
2016,3.2,Pygospio_elegans,0
2016,3.3,Pygospio_elegans,0
2016,4.1,Pygospio_elegans,0
2016,4.2,Pygospio_elegans,0
2016,4.3,Pygospio_elegans,1
2016,5.1,Pygospio_elegans,1
2016,5.2,Pygospio_elegans,2
2016,5.3,Pygospio_elegans,3
2016,1.1,Rhodine_sp.,1
2016,1.2,Rhodine_sp.,0
2016,1.3,Rhodine_sp.,1
2016,2.1,Rhodine_sp.,0
2016,2.2,Rhodine_sp.,0
2016,2.3,Rhodine_sp.,0
2016,3.1,Rhodine_sp.,0
2016,3.2,Rhodine_sp.,0
2016,3.3,Rhodine_sp.,0
2016,4.1,Rhodine_sp.,0
2016,4.2,Rhodine_sp.,0
2016,4.3,Rhodine_sp.,0
2016,5.1,Rhodine_sp.,0
2016,5.2,Rhodine_sp.,0
2016,5.3,Rhodine_sp.,0
2016,1.1,Saccoglossus_mereschkowski,0
2016,1.2,Saccoglossus_mereschkowski,0
2016,1.3,Saccoglossus_mereschkowski,0
2016,2.1,Saccoglossus_mereschkowski,0
2016,2.2,Saccoglossus_mereschkowski,0
2016,2.3,Saccoglossus_mereschkowski,0
2016,3.1,Saccoglossus_mereschkowski,0
2016,3.2,Saccoglossus_mereschkowski,0
2016,3.3,Saccoglossus_mereschkowski,0
2016,4.1,Saccoglossus_mereschkowski,0
2016,4.2,Saccoglossus_mereschkowski,0
2016,4.3,Saccoglossus_mereschkowski,0
2016,5.1,Saccoglossus_mereschkowski,4
2016,5.2,Saccoglossus_mereschkowski,0
2016,5.3,Saccoglossus_mereschkowski,2
2016,1.1,Scalibregma_inflatum,0
2016,1.2,Scalibregma_inflatum,0
2016,1.3,Scalibregma_inflatum,0
2016,2.1,Scalibregma_inflatum,0
2016,2.2,Scalibregma_inflatum,0
2016,2.3,Scalibregma_inflatum,1
2016,3.1,Scalibregma_inflatum,0
2016,3.2,Scalibregma_inflatum,0
2016,3.3,Scalibregma_inflatum,0
2016,4.1,Scalibregma_inflatum,0
2016,4.2,Scalibregma_inflatum,0
2016,4.3,Scalibregma_inflatum,0
2016,5.1,Scalibregma_inflatum,0
2016,5.2,Scalibregma_inflatum,0
2016,5.3,Scalibregma_inflatum,0
2016,1.1,Skeneopsis_planorbis,0
2016,1.2,Skeneopsis_planorbis,0
2016,1.3,Skeneopsis_planorbis,0
2016,2.1,Skeneopsis_planorbis,0
2016,2.2,Skeneopsis_planorbis,0
2016,2.3,Skeneopsis_planorbis,0
2016,3.1,Skeneopsis_planorbis,0
2016,3.2,Skeneopsis_planorbis,0
2016,3.3,Skeneopsis_planorbis,0
2016,4.1,Skeneopsis_planorbis,0
2016,4.2,Skeneopsis_planorbis,0
2016,4.3,Skeneopsis_planorbis,1
2016,5.1,Skeneopsis_planorbis,0
2016,5.2,Skeneopsis_planorbis,0
2016,5.3,Skeneopsis_planorbis,0
2016,1.1,Scoloplos_armiger,0
2016,1.2,Scoloplos_armiger,2
2016,1.3,Scoloplos_armiger,0
2016,2.1,Scoloplos_armiger,34
2016,2.2,Scoloplos_armiger,11
2016,2.3,Scoloplos_armiger,11
2016,3.1,Scoloplos_armiger,0
2016,3.2,Scoloplos_armiger,0
2016,3.3,Scoloplos_armiger,1
2016,4.1,Scoloplos_armiger,0
2016,4.2,Scoloplos_armiger,7
2016,4.3,Scoloplos_armiger,1
2016,5.1,Scoloplos_armiger,17
2016,5.2,Scoloplos_armiger,11
2016,5.3,Scoloplos_armiger,9
2016,1.1,Stylarioides_plumosa,0
2016,1.2,Stylarioides_plumosa,0
2016,1.3,Stylarioides_plumosa,0
2016,2.1,Stylarioides_plumosa,0
2016,2.2,Stylarioides_plumosa,0
2016,2.3,Stylarioides_plumosa,0
2016,3.1,Stylarioides_plumosa,0
2016,3.2,Stylarioides_plumosa,0
2016,3.3,Stylarioides_plumosa,2
2016,4.1,Stylarioides_plumosa,0
2016,4.2,Stylarioides_plumosa,0
2016,4.3,Stylarioides_plumosa,0
2016,5.1,Stylarioides_plumosa,0
2016,5.2,Stylarioides_plumosa,0
2016,5.3,Stylarioides_plumosa,0
2016,1.1,Terebellidae,0
2016,1.2,Terebellidae,0
2016,1.3,Terebellidae,0
2016,2.1,Terebellidae,1
2016,2.2,Terebellidae,0
2016,2.3,Terebellidae,0
2016,3.1,Terebellidae,0
2016,3.2,Terebellidae,0
2016,3.3,Terebellidae,0
2016,4.1,Terebellidae,5
2016,4.2,Terebellidae,0
2016,4.3,Terebellidae,2
2016,5.1,Terebellidae,0
2016,5.2,Terebellidae,0
2016,5.3,Terebellidae,0
2016,1.1,Terebellides_stroemi,2
2016,1.2,Terebellides_stroemi,0
2016,1.3,Terebellides_stroemi,0
2016,2.1,Terebellides_stroemi,6
2016,2.2,Terebellides_stroemi,2
2016,2.3,Terebellides_stroemi,2
2016,3.1,Terebellides_stroemi,0
2016,3.2,Terebellides_stroemi,0
2016,3.3,Terebellides_stroemi,0
2016,4.1,Terebellides_stroemi,3
2016,4.2,Terebellides_stroemi,1
2016,4.3,Terebellides_stroemi,3
2016,5.1,Terebellides_stroemi,3
2016,5.2,Terebellides_stroemi,6
2016,5.3,Terebellides_stroemi,5
2016,1.1,Thyasira_gouldy,0
2016,1.2,Thyasira_gouldy,3
2016,1.3,Thyasira_gouldy,2
2016,2.1,Thyasira_gouldy,0
2016,2.2,Thyasira_gouldy,0
2016,2.3,Thyasira_gouldy,0
2016,3.1,Thyasira_gouldy,0
2016,3.2,Thyasira_gouldy,0
2016,3.3,Thyasira_gouldy,0
2016,4.1,Thyasira_gouldy,0
2016,4.2,Thyasira_gouldy,0
2016,4.3,Thyasira_gouldy,0
2016,5.1,Thyasira_gouldy,0
2016,5.2,Thyasira_gouldy,2
2016,5.3,Thyasira_gouldy,0
2016,1.1,Tridonta_borealis,1
2016,1.2,Tridonta_borealis,0
2016,1.3,Tridonta_borealis,5
2016,2.1,Tridonta_borealis,0
2016,2.2,Tridonta_borealis,0
2016,2.3,Tridonta_borealis,0
2016,3.1,Tridonta_borealis,0
2016,3.2,Tridonta_borealis,1
2016,3.3,Tridonta_borealis,0
2016,4.1,Tridonta_borealis,6
2016,4.2,Tridonta_borealis,3
2016,4.3,Tridonta_borealis,20
2016,5.1,Tridonta_borealis,13
2016,5.2,Tridonta_borealis,0
2016,5.3,Tridonta_borealis,16
2017,1,Admete_cauthouyi,0
2017,2,Admete_cauthouyi,0
2017,3,Admete_cauthouyi,0
2017,4,Admete_cauthouyi,0
2017,5,Admete_cauthouyi,0
2017,6,Admete_cauthouyi,2
2017,7,Admete_cauthouyi,1
2017,8,Admete_cauthouyi,1
2017,9,Admete_cauthouyi,0
2017,10,Admete_cauthouyi,0
2017,11,Admete_cauthouyi,1
2017,12,Admete_cauthouyi,0
2017,6.2,Admete_cauthouyi,0
2017,1.2,Admete_cauthouyi,0
2017,7.2,Admete_cauthouyi,0
2017,8.2,Admete_cauthouyi,0
2017,9.2,Admete_cauthouyi,0
2017,10.2,Admete_cauthouyi,0
2017,11.2,Admete_cauthouyi,0
2017,12.2,Admete_cauthouyi,0
2017,1,Ampharetidae_sp,0
2017,2,Ampharetidae_sp,4
2017,3,Ampharetidae_sp,0
2017,4,Ampharetidae_sp,0
2017,5,Ampharetidae_sp,0
2017,6,Ampharetidae_sp,0
2017,7,Ampharetidae_sp,0
2017,8,Ampharetidae_sp,0
2017,9,Ampharetidae_sp,0
2017,10,Ampharetidae_sp,0
2017,11,Ampharetidae_sp,0
2017,12,Ampharetidae_sp,0
2017,6.2,Ampharetidae_sp,0
2017,1.2,Ampharetidae_sp,0
2017,7.2,Ampharetidae_sp,0
2017,8.2,Ampharetidae_sp,0
2017,9.2,Ampharetidae_sp,0
2017,10.2,Ampharetidae_sp,0
2017,11.2,Ampharetidae_sp,0
2017,12.2,Ampharetidae_sp,0
2017,1,Arenicola_marina_juv_sp,0
2017,2,Arenicola_marina_juv_sp,0
2017,3,Arenicola_marina_juv_sp,0
2017,4,Arenicola_marina_juv_sp,0
2017,5,Arenicola_marina_juv_sp,0
2017,6,Arenicola_marina_juv_sp,0
2017,7,Arenicola_marina_juv_sp,0
2017,8,Arenicola_marina_juv_sp,0
2017,9,Arenicola_marina_juv_sp,0
2017,10,Arenicola_marina_juv_sp,0
2017,11,Arenicola_marina_juv_sp,0
2017,12,Arenicola_marina_juv_sp,0
2017,6.2,Arenicola_marina_juv_sp,0
2017,1.2,Arenicola_marina_juv_sp,0
2017,7.2,Arenicola_marina_juv_sp,5
2017,8.2,Arenicola_marina_juv_sp,0
2017,9.2,Arenicola_marina_juv_sp,0
2017,10.2,Arenicola_marina_juv_sp,0
2017,11.2,Arenicola_marina_juv_sp,0
2017,12.2,Arenicola_marina_juv_sp,0
2017,1,Ariadnaria_borealis,2
2017,2,Ariadnaria_borealis,0
2017,3,Ariadnaria_borealis,0
2017,4,Ariadnaria_borealis,0
2017,5,Ariadnaria_borealis,0
2017,6,Ariadnaria_borealis,0
2017,7,Ariadnaria_borealis,0
2017,8,Ariadnaria_borealis,0
2017,9,Ariadnaria_borealis,1
2017,10,Ariadnaria_borealis,6
2017,11,Ariadnaria_borealis,0
2017,12,Ariadnaria_borealis,3
2017,6.2,Ariadnaria_borealis,0
2017,1.2,Ariadnaria_borealis,0
2017,7.2,Ariadnaria_borealis,0
2017,8.2,Ariadnaria_borealis,0
2017,9.2,Ariadnaria_borealis,0
2017,10.2,Ariadnaria_borealis,0
2017,11.2,Ariadnaria_borealis,0
2017,12.2,Ariadnaria_borealis,0
2017,1,Aricidea_nolani,1
2017,2,Aricidea_nolani,80
2017,3,Aricidea_nolani,1
2017,4,Aricidea_nolani,2
2017,5,Aricidea_nolani,39
2017,6,Aricidea_nolani,4
2017,7,Aricidea_nolani,1
2017,8,Aricidea_nolani,0
2017,9,Aricidea_nolani,4
2017,10,Aricidea_nolani,7
2017,11,Aricidea_nolani,0
2017,12,Aricidea_nolani,1
2017,6.2,Aricidea_nolani,0
2017,1.2,Aricidea_nolani,0
2017,7.2,Aricidea_nolani,0
2017,8.2,Aricidea_nolani,1
2017,9.2,Aricidea_nolani,1
2017,10.2,Aricidea_nolani,8
2017,11.2,Aricidea_nolani,8
2017,12.2,Aricidea_nolani,0
2017,1,Atilys_carinatus,0
2017,2,Atilys_carinatus,0
2017,3,Atilys_carinatus,24
2017,4,Atilys_carinatus,0
2017,5,Atilys_carinatus,0
2017,6,Atilys_carinatus,1
2017,7,Atilys_carinatus,1
2017,8,Atilys_carinatus,0
2017,9,Atilys_carinatus,0
2017,10,Atilys_carinatus,6
2017,11,Atilys_carinatus,1
2017,12,Atilys_carinatus,4
2017,6.2,Atilys_carinatus,0
2017,1.2,Atilys_carinatus,0
2017,7.2,Atilys_carinatus,0
2017,8.2,Atilys_carinatus,0
2017,9.2,Atilys_carinatus,0
2017,10.2,Atilys_carinatus,0
2017,11.2,Atilys_carinatus,0
2017,12.2,Atilys_carinatus,0
2017,1,Capitella_capitata,0
2017,2,Capitella_capitata,0
2017,3,Capitella_capitata,0
2017,4,Capitella_capitata,2
2017,5,Capitella_capitata,0
2017,6,Capitella_capitata,0
2017,7,Capitella_capitata,0
2017,8,Capitella_capitata,0
2017,9,Capitella_capitata,0
2017,10,Capitella_capitata,0
2017,11,Capitella_capitata,0
2017,12,Capitella_capitata,3
2017,6.2,Capitella_capitata,0
2017,1.2,Capitella_capitata,0
2017,7.2,Capitella_capitata,0
2017,8.2,Capitella_capitata,0
2017,9.2,Capitella_capitata,0
2017,10.2,Capitella_capitata,0
2017,11.2,Capitella_capitata,0
2017,12.2,Capitella_capitata,0
2017,1,Castalia_punctata,0
2017,2,Castalia_punctata,0
2017,3,Castalia_punctata,0
2017,4,Castalia_punctata,0
2017,5,Castalia_punctata,0
2017,6,Castalia_punctata,0
2017,7,Castalia_punctata,0
2017,8,Castalia_punctata,0
2017,9,Castalia_punctata,0
2017,10,Castalia_punctata,0
2017,11,Castalia_punctata,0
2017,12,Castalia_punctata,1
2017,6.2,Castalia_punctata,0
2017,1.2,Castalia_punctata,0
2017,7.2,Castalia_punctata,0
2017,8.2,Castalia_punctata,0
2017,9.2,Castalia_punctata,0
2017,10.2,Castalia_punctata,0
2017,11.2,Castalia_punctata,0
2017,12.2,Castalia_punctata,0
2017,1,Chaetozone_setosa,0
2017,2,Chaetozone_setosa,0
2017,3,Chaetozone_setosa,0
2017,4,Chaetozone_setosa,2
2017,5,Chaetozone_setosa,0
2017,6,Chaetozone_setosa,0
2017,7,Chaetozone_setosa,0
2017,8,Chaetozone_setosa,0
2017,9,Chaetozone_setosa,0
2017,10,Chaetozone_setosa,0
2017,11,Chaetozone_setosa,0
2017,12,Chaetozone_setosa,0
2017,6.2,Chaetozone_setosa,0
2017,1.2,Chaetozone_setosa,0
2017,7.2,Chaetozone_setosa,0
2017,8.2,Chaetozone_setosa,0
2017,9.2,Chaetozone_setosa,0
2017,10.2,Chaetozone_setosa,2
2017,11.2,Chaetozone_setosa,0
2017,12.2,Chaetozone_setosa,0
2017,1,Chiridota_laevis,0
2017,2,Chiridota_laevis,0
2017,3,Chiridota_laevis,1
2017,4,Chiridota_laevis,0
2017,5,Chiridota_laevis,0
2017,6,Chiridota_laevis,0
2017,7,Chiridota_laevis,0
2017,8,Chiridota_laevis,0
2017,9,Chiridota_laevis,0
2017,10,Chiridota_laevis,3
2017,11,Chiridota_laevis,0
2017,12,Chiridota_laevis,0
2017,6.2,Chiridota_laevis,0
2017,1.2,Chiridota_laevis,0
2017,7.2,Chiridota_laevis,0
2017,8.2,Chiridota_laevis,0
2017,9.2,Chiridota_laevis,0
2017,10.2,Chiridota_laevis,0
2017,11.2,Chiridota_laevis,0
2017,12.2,Chiridota_laevis,0
2017,1,Corophium_bonelly,0
2017,2,Corophium_bonelly,0
2017,3,Corophium_bonelly,1
2017,4,Corophium_bonelly,0
2017,5,Corophium_bonelly,0
2017,6,Corophium_bonelly,0
2017,7,Corophium_bonelly,0
2017,8,Corophium_bonelly,0
2017,9,Corophium_bonelly,0
2017,10,Corophium_bonelly,0
2017,11,Corophium_bonelly,0
2017,12,Corophium_bonelly,0
2017,6.2,Corophium_bonelly,0
2017,1.2,Corophium_bonelly,0
2017,7.2,Corophium_bonelly,0
2017,8.2,Corophium_bonelly,0
2017,9.2,Corophium_bonelly,0
2017,10.2,Corophium_bonelly,0
2017,11.2,Corophium_bonelly,0
2017,12.2,Corophium_bonelly,0
2017,1,Crenella_decussata,0
2017,2,Crenella_decussata,0
2017,3,Crenella_decussata,0
2017,4,Crenella_decussata,0
2017,5,Crenella_decussata,0
2017,6,Crenella_decussata,1
2017,7,Crenella_decussata,0
2017,8,Crenella_decussata,3
2017,9,Crenella_decussata,5
2017,10,Crenella_decussata,0
2017,11,Crenella_decussata,2
2017,12,Crenella_decussata,1
2017,6.2,Crenella_decussata,0
2017,1.2,Crenella_decussata,0
2017,7.2,Crenella_decussata,0
2017,8.2,Crenella_decussata,0
2017,9.2,Crenella_decussata,0
2017,10.2,Crenella_decussata,0
2017,11.2,Crenella_decussata,0
2017,12.2,Crenella_decussata,0
2017,1,Cryptonatica_clausa,1
2017,2,Cryptonatica_clausa,0
2017,3,Cryptonatica_clausa,0
2017,4,Cryptonatica_clausa,0
2017,5,Cryptonatica_clausa,0
2017,6,Cryptonatica_clausa,1
2017,7,Cryptonatica_clausa,0
2017,8,Cryptonatica_clausa,0
2017,9,Cryptonatica_clausa,1
2017,10,Cryptonatica_clausa,3
2017,11,Cryptonatica_clausa,1
2017,12,Cryptonatica_clausa,0
2017,6.2,Cryptonatica_clausa,0
2017,1.2,Cryptonatica_clausa,0
2017,7.2,Cryptonatica_clausa,0
2017,8.2,Cryptonatica_clausa,0
2017,9.2,Cryptonatica_clausa,0
2017,10.2,Cryptonatica_clausa,0
2017,11.2,Cryptonatica_clausa,0
2017,12.2,Cryptonatica_clausa,0
2017,1,Cylichna_occulta,5
2017,2,Cylichna_occulta,0
2017,3,Cylichna_occulta,0
2017,4,Cylichna_occulta,10
2017,5,Cylichna_occulta,0
2017,6,Cylichna_occulta,0
2017,7,Cylichna_occulta,3
2017,8,Cylichna_occulta,0
2017,9,Cylichna_occulta,1
2017,10,Cylichna_occulta,0
2017,11,Cylichna_occulta,2
2017,12,Cylichna_occulta,0
2017,6.2,Cylichna_occulta,0
2017,1.2,Cylichna_occulta,0
2017,7.2,Cylichna_occulta,0
2017,8.2,Cylichna_occulta,0
2017,9.2,Cylichna_occulta,0
2017,10.2,Cylichna_occulta,0
2017,11.2,Cylichna_occulta,0
2017,12.2,Cylichna_occulta,0
2017,1,Diaphana_chialina,0
2017,2,Diaphana_chialina,0
2017,3,Diaphana_chialina,0
2017,4,Diaphana_chialina,1
2017,5,Diaphana_chialina,0
2017,6,Diaphana_chialina,0
2017,7,Diaphana_chialina,0
2017,8,Diaphana_chialina,0
2017,9,Diaphana_chialina,0
2017,10,Diaphana_chialina,0
2017,11,Diaphana_chialina,0
2017,12,Diaphana_chialina,0
2017,6.2,Diaphana_chialina,0
2017,1.2,Diaphana_chialina,0
2017,7.2,Diaphana_chialina,0
2017,8.2,Diaphana_chialina,0
2017,9.2,Diaphana_chialina,0
2017,10.2,Diaphana_chialina,0
2017,11.2,Diaphana_chialina,0
2017,12.2,Diaphana_chialina,0
2017,1,Diastylis_glabra,21
2017,2,Diastylis_glabra,0
2017,3,Diastylis_glabra,18
2017,4,Diastylis_glabra,22
2017,5,Diastylis_glabra,24
2017,6,Diastylis_glabra,4
2017,7,Diastylis_glabra,0
2017,8,Diastylis_glabra,1
2017,9,Diastylis_glabra,6
2017,10,Diastylis_glabra,0
2017,11,Diastylis_glabra,2
2017,12,Diastylis_glabra,7
2017,6.2,Diastylis_glabra,0
2017,1.2,Diastylis_glabra,6
2017,7.2,Diastylis_glabra,3
2017,8.2,Diastylis_glabra,0
2017,9.2,Diastylis_glabra,0
2017,10.2,Diastylis_glabra,0
2017,11.2,Diastylis_glabra,0
2017,12.2,Diastylis_glabra,2
2017,1,Diplocirrus_longisetosus,0
2017,2,Diplocirrus_longisetosus,0
2017,3,Diplocirrus_longisetosus,0
2017,4,Diplocirrus_longisetosus,0
2017,5,Diplocirrus_longisetosus,0
2017,6,Diplocirrus_longisetosus,0
2017,7,Diplocirrus_longisetosus,0
2017,8,Diplocirrus_longisetosus,1
2017,9,Diplocirrus_longisetosus,1
2017,10,Diplocirrus_longisetosus,0
2017,11,Diplocirrus_longisetosus,0
2017,12,Diplocirrus_longisetosus,0
2017,6.2,Diplocirrus_longisetosus,0
2017,1.2,Diplocirrus_longisetosus,0
2017,7.2,Diplocirrus_longisetosus,0
2017,8.2,Diplocirrus_longisetosus,0
2017,9.2,Diplocirrus_longisetosus,0
2017,10.2,Diplocirrus_longisetosus,0
2017,11.2,Diplocirrus_longisetosus,0
2017,12.2,Diplocirrus_longisetosus,0
2017,1,Epheria_vincta,1
2017,2,Epheria_vincta,0
2017,3,Epheria_vincta,0
2017,4,Epheria_vincta,0
2017,5,Epheria_vincta,0
2017,6,Epheria_vincta,0
2017,7,Epheria_vincta,0
2017,8,Epheria_vincta,0
2017,9,Epheria_vincta,0
2017,10,Epheria_vincta,0
2017,11,Epheria_vincta,0
2017,12,Epheria_vincta,0
2017,6.2,Epheria_vincta,0
2017,1.2,Epheria_vincta,0
2017,7.2,Epheria_vincta,0
2017,8.2,Epheria_vincta,0
2017,9.2,Epheria_vincta,0
2017,10.2,Epheria_vincta,0
2017,11.2,Epheria_vincta,0
2017,12.2,Epheria_vincta,0
2017,1,Eteone_longa,0
2017,2,Eteone_longa,5
2017,3,Eteone_longa,0
2017,4,Eteone_longa,0
2017,5,Eteone_longa,0
2017,6,Eteone_longa,0
2017,7,Eteone_longa,0
2017,8,Eteone_longa,0
2017,9,Eteone_longa,0
2017,10,Eteone_longa,0
2017,11,Eteone_longa,0
2017,12,Eteone_longa,0
2017,6.2,Eteone_longa,0
2017,1.2,Eteone_longa,0
2017,7.2,Eteone_longa,0
2017,8.2,Eteone_longa,0
2017,9.2,Eteone_longa,0
2017,10.2,Eteone_longa,0
2017,11.2,Eteone_longa,0
2017,12.2,Eteone_longa,0
2017,1,Euchone_sp,0
2017,2,Euchone_sp,8
2017,3,Euchone_sp,0
2017,4,Euchone_sp,0
2017,5,Euchone_sp,3
2017,6,Euchone_sp,1
2017,7,Euchone_sp,0
2017,8,Euchone_sp,0
2017,9,Euchone_sp,5
2017,10,Euchone_sp,3
2017,11,Euchone_sp,0
2017,12,Euchone_sp,0
2017,6.2,Euchone_sp,0
2017,1.2,Euchone_sp,0
2017,7.2,Euchone_sp,0
2017,8.2,Euchone_sp,0
2017,9.2,Euchone_sp,1
2017,10.2,Euchone_sp,0
2017,11.2,Euchone_sp,0
2017,12.2,Euchone_sp,0
2017,1,Harmathoe_imbricata,0
2017,2,Harmathoe_imbricata,0
2017,3,Harmathoe_imbricata,4
2017,4,Harmathoe_imbricata,5
2017,5,Harmathoe_imbricata,0
2017,6,Harmathoe_imbricata,0
2017,7,Harmathoe_imbricata,1
2017,8,Harmathoe_imbricata,0
2017,9,Harmathoe_imbricata,0
2017,10,Harmathoe_imbricata,7
2017,11,Harmathoe_imbricata,0
2017,12,Harmathoe_imbricata,5
2017,6.2,Harmathoe_imbricata,0
2017,1.2,Harmathoe_imbricata,0
2017,7.2,Harmathoe_imbricata,2
2017,8.2,Harmathoe_imbricata,0
2017,9.2,Harmathoe_imbricata,0
2017,10.2,Harmathoe_imbricata,0
2017,11.2,Harmathoe_imbricata,0
2017,12.2,Harmathoe_imbricata,0
2017,1,Harmathoe_rarispina,0
2017,2,Harmathoe_rarispina,0
2017,3,Harmathoe_rarispina,0
2017,4,Harmathoe_rarispina,0
2017,5,Harmathoe_rarispina,0
2017,6,Harmathoe_rarispina,0
2017,7,Harmathoe_rarispina,0
2017,8,Harmathoe_rarispina,0
2017,9,Harmathoe_rarispina,2
2017,10,Harmathoe_rarispina,0
2017,11,Harmathoe_rarispina,1
2017,12,Harmathoe_rarispina,0
2017,6.2,Harmathoe_rarispina,1
2017,1.2,Harmathoe_rarispina,0
2017,7.2,Harmathoe_rarispina,0
2017,8.2,Harmathoe_rarispina,0
2017,9.2,Harmathoe_rarispina,0
2017,10.2,Harmathoe_rarispina,0
2017,11.2,Harmathoe_rarispina,1
2017,12.2,Harmathoe_rarispina,4
2017,1,Heteromastus_philiphormis,0
2017,2,Heteromastus_philiphormis,0
2017,3,Heteromastus_philiphormis,0
2017,4,Heteromastus_philiphormis,0
2017,5,Heteromastus_philiphormis,0
2017,6,Heteromastus_philiphormis,0
2017,7,Heteromastus_philiphormis,0
2017,8,Heteromastus_philiphormis,0
2017,9,Heteromastus_philiphormis,0
2017,10,Heteromastus_philiphormis,0
2017,11,Heteromastus_philiphormis,0
2017,12,Heteromastus_philiphormis,0
2017,6.2,Heteromastus_philiphormis,0
2017,1.2,Heteromastus_philiphormis,0
2017,7.2,Heteromastus_philiphormis,4
2017,8.2,Heteromastus_philiphormis,0
2017,9.2,Heteromastus_philiphormis,0
2017,10.2,Heteromastus_philiphormis,0
2017,11.2,Heteromastus_philiphormis,0
2017,12.2,Heteromastus_philiphormis,0
2017,1,Hiatella_arctica,0
2017,2,Hiatella_arctica,0
2017,3,Hiatella_arctica,0
2017,4,Hiatella_arctica,0
2017,5,Hiatella_arctica,0
2017,6,Hiatella_arctica,0
2017,7,Hiatella_arctica,0
2017,8,Hiatella_arctica,0
2017,9,Hiatella_arctica,0
2017,10,Hiatella_arctica,0
2017,11,Hiatella_arctica,0
2017,12,Hiatella_arctica,1
2017,6.2,Hiatella_arctica,0
2017,1.2,Hiatella_arctica,0
2017,7.2,Hiatella_arctica,0
2017,8.2,Hiatella_arctica,0
2017,9.2,Hiatella_arctica,0
2017,10.2,Hiatella_arctica,0
2017,11.2,Hiatella_arctica,0
2017,12.2,Hiatella_arctica,0
2017,1,Hydrobia_ulvae,2
2017,2,Hydrobia_ulvae,0
2017,3,Hydrobia_ulvae,0
2017,4,Hydrobia_ulvae,29
2017,5,Hydrobia_ulvae,0
2017,6,Hydrobia_ulvae,0
2017,7,Hydrobia_ulvae,6
2017,8,Hydrobia_ulvae,0
2017,9,Hydrobia_ulvae,0
2017,10,Hydrobia_ulvae,1
2017,11,Hydrobia_ulvae,0
2017,12,Hydrobia_ulvae,0
2017,6.2,Hydrobia_ulvae,0
2017,1.2,Hydrobia_ulvae,0
2017,7.2,Hydrobia_ulvae,0
2017,8.2,Hydrobia_ulvae,0
2017,9.2,Hydrobia_ulvae,0
2017,10.2,Hydrobia_ulvae,0
2017,11.2,Hydrobia_ulvae,0
2017,12.2,Hydrobia_ulvae,0
2017,1,Littorina_saxatilis,0
